MIDAS,Lake,Town,Station,Date,Time,Secchi_Depth,Secchi_On_Bottom,Scope,Wind_Level,Wind_Direction,Cloud_Cover
3416,Keoka Lake,Waterford,1,1987-08-08T00:00:00Z,0840,5,N,2,2,5,B
3416,Keoka Lake,Waterford,1,1987-08-23T00:00:00Z,0835,5.8,N,2,10,6,B
3416,Keoka Lake,Waterford,1,1987-09-05T00:00:00Z,0920,5,N,2,1,6,B
3416,Keoka Lake,Waterford,1,1987-09-20T00:00:00Z,1315,4.5,N,2,5,4,O
3416,Keoka Lake,Waterford,1,1987-10-03T00:00:00Z,0945,3.8,N,2,3,4,O
3416,Keoka Lake,Waterford,1,1987-10-16T00:00:00Z,1226,3.8,N,2,8,5,C
3416,Keoka Lake,Waterford,1,1987-10-31T00:00:00Z,0845,4.2,N,2,1,6,C
3416,Keoka Lake,Waterford,1,1988-04-18T00:00:00Z,1030,4,N,2,2,7,O
3416,Keoka Lake,Waterford,1,1988-04-30T00:00:00Z,1100,3.9,N,2,5,5,O
3416,Keoka Lake,Waterford,1,1988-05-14T00:00:00Z,0900,3.6,N,2,1,7,B
3416,Keoka Lake,Waterford,1,1988-05-30T00:00:00Z,1350,3.8,N,2,11,3,O
3416,Keoka Lake,Waterford,1,1988-06-14T00:00:00Z,1330,5.1,N,2,3,4,B
3416,Keoka Lake,Waterford,1,1988-07-01T00:00:00Z,1000,6.2,N,2,1,5,B
3416,Keoka Lake,Waterford,1,1988-07-30T00:00:00Z,1000,6,N,2,NA,NA,B
3416,Keoka Lake,Waterford,1,1988-08-18T00:00:00Z,1600,NA,NA,NA,7,8,B
3416,Keoka Lake,Waterford,1,1988-09-20T00:00:00Z,0950,NA,NA,NA,2,7,B
3416,Keoka Lake,Waterford,1,1989-05-25T00:00:00Z,1030,3.5,N,2,3,NA,C
3416,Keoka Lake,Waterford,1,1989-06-14T00:00:00Z,1550,4,N,2,7,4,B
3416,Keoka Lake,Waterford,1,1989-06-28T00:00:00Z,1600,3.5,N,2,5,6,B
3416,Keoka Lake,Waterford,1,1989-07-12T00:00:00Z,1600,4.5,N,2,7,8,B
3416,Keoka Lake,Waterford,1,1989-07-26T00:00:00Z,1600,5.6,N,2,5,7,B
3416,Keoka Lake,Waterford,1,1989-08-09T00:00:00Z,1500,5.4,N,2,NA,NA,B
3416,Keoka Lake,Waterford,1,1989-08-23T00:00:00Z,1430,5,N,2,2,4,C
3416,Keoka Lake,Waterford,1,1989-09-06T00:00:00Z,1430,5.7,N,2,3,4,B
3416,Keoka Lake,Waterford,1,1989-09-22T00:00:00Z,1100,5.5,N,2,NA,NA,C
3416,Keoka Lake,Waterford,1,1990-05-23T00:00:00Z,1145,3.3,N,2,7,2,O
3416,Keoka Lake,Waterford,1,1990-06-13T00:00:00Z,1045,4.5,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1990-06-25T00:00:00Z,1150,4.7,N,2,4,8,B
3416,Keoka Lake,Waterford,1,1990-07-11T00:00:00Z,0930,4.8,N,2,2,7,O
3416,Keoka Lake,Waterford,1,1990-07-25T00:00:00Z,NA,5,N,2,0,0,C
3416,Keoka Lake,Waterford,1,1990-08-10T00:00:00Z,1300,5.6,N,2,2,6,C
3416,Keoka Lake,Waterford,1,1990-08-23T00:00:00Z,0930,5,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1990-09-11T00:00:00Z,1100,6.1,N,2,1,1,B
3416,Keoka Lake,Waterford,1,1990-09-27T00:00:00Z,1130,4.5,N,2,0,0,O
3416,Keoka Lake,Waterford,1,1991-04-23T00:00:00Z,1130,4.2,N,2,4,6,C
3416,Keoka Lake,Waterford,1,1991-04-30T00:00:00Z,900,3.8,N,2,1,3,O
3416,Keoka Lake,Waterford,1,1991-05-14T00:00:00Z,1100,4,N,2,0,0,O
3416,Keoka Lake,Waterford,1,1991-05-24T00:00:00Z,1000,5.5,N,2,1,8,C
3416,Keoka Lake,Waterford,1,1991-05-29T00:00:00Z,NA,NA,NA,NA,0,0,C
3416,Keoka Lake,Waterford,1,1991-06-03T00:00:00Z,900,5.6,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1991-06-17T00:00:00Z,1330,4.6,N,2,0,0,O
3416,Keoka Lake,Waterford,1,1991-06-24T00:00:00Z,1330,4.8,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1991-07-01T00:00:00Z,900,5,N,2,18,7,B
3416,Keoka Lake,Waterford,1,1991-07-22T00:00:00Z,930,5.5,N,2,10,8,B
3416,Keoka Lake,Waterford,1,1991-08-01T00:00:00Z,1330,6,N,2,15,6,B
3416,Keoka Lake,Waterford,1,1991-08-12T00:00:00Z,1330,5.8,N,2,5,8,B
3416,Keoka Lake,Waterford,1,1991-08-22T00:00:00Z,1330,6.1,N,2,3,7,NA
3416,Keoka Lake,Waterford,1,1991-08-30T00:00:00Z,1400,6,N,2,3,6,B
3416,Keoka Lake,Waterford,1,1991-09-11T00:00:00Z,1000,6.5,N,2,6,8,B
3416,Keoka Lake,Waterford,1,1991-09-18T00:00:00Z,900,6.3,N,2,0,0,C
3416,Keoka Lake,Waterford,1,1991-09-24T00:00:00Z,1055,5.5,N,2,3,6,B
3416,Keoka Lake,Waterford,1,1991-10-02T00:00:00Z,1430,4.5,N,2,1,6,B
3416,Keoka Lake,Waterford,1,1992-04-28T00:00:00Z,1030,4,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1992-05-28T00:00:00Z,1010,6,N,2,0,0,C
3416,Keoka Lake,Waterford,1,1992-06-15T00:00:00Z,1012,4,N,2,10,8,B
3416,Keoka Lake,Waterford,1,1992-06-16T00:00:00Z,1500,NA,NA,NA,3,8,NA
3416,Keoka Lake,Waterford,1,1992-07-03T00:00:00Z,1000,5.6,N,2,3,3,B
3416,Keoka Lake,Waterford,1,1992-07-07T00:00:00Z,1230,NA,NA,NA,NA,NA,NA
3416,Keoka Lake,Waterford,1,1992-07-16T00:00:00Z,1000,4.9,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1992-08-03T00:00:00Z,1033,6.3,N,2,4,5,B
3416,Keoka Lake,Waterford,1,1992-08-13T00:00:00Z,1257,5.6,N,2,1,5,C
3416,Keoka Lake,Waterford,1,1992-08-21T00:00:00Z,945,5.5,N,2,12,7,B
3416,Keoka Lake,Waterford,1,1992-09-08T00:00:00Z,1000,5.7,N,2,6,6,C
3416,Keoka Lake,Waterford,1,1992-09-28T00:00:00Z,1045,6,N,2,1,7,B
3416,Keoka Lake,Waterford,1,1992-10-01T00:00:00Z,1109,4.7,N,2,NA,NA,NA
3416,Keoka Lake,Waterford,1,1993-04-24T00:00:00Z,1420,4,N,2,3,8,B
3416,Keoka Lake,Waterford,1,1993-05-11T00:00:00Z,1220,4.3,N,2,6,NA,B
3416,Keoka Lake,Waterford,1,1993-05-17T00:00:00Z,800,5,N,2,1,6,B
3416,Keoka Lake,Waterford,1,1993-06-04T00:00:00Z,NA,5.4,N,2,6,8,C
3416,Keoka Lake,Waterford,1,1993-06-17T00:00:00Z,1245,7.3,N,2,3,2,B
3416,Keoka Lake,Waterford,1,1993-07-02T00:00:00Z,1155,6.5,N,2,7,6,B
3416,Keoka Lake,Waterford,1,1993-07-06T00:00:00Z,1136,6.1,N,2,2,6,B
3416,Keoka Lake,Waterford,1,1993-07-13T00:00:00Z,1045,6.2,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1993-07-21T00:00:00Z,1440,6,N,2,5,5,O
3416,Keoka Lake,Waterford,1,1993-08-02T00:00:00Z,1320,6.4,N,2,0,0,C
3416,Keoka Lake,Waterford,1,1993-08-11T00:00:00Z,1212,6.9,N,2,7,5,B
3416,Keoka Lake,Waterford,1,1993-08-23T00:00:00Z,1327,7,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1993-08-31T00:00:00Z,905,6.5,N,2,4,1,O
3416,Keoka Lake,Waterford,1,1993-09-14T00:00:00Z,946,6.5,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1993-10-01T00:00:00Z,900,5.8,N,2,1,7,NA
3416,Keoka Lake,Waterford,1,1994-05-27T00:00:00Z,925,4.9,N,2,9,0,C
3416,Keoka Lake,Waterford,1,1994-06-07T00:00:00Z,1115,5.3,N,2,10,1,O
3416,Keoka Lake,Waterford,1,1994-06-21T00:00:00Z,900,5.5,N,2,4,5,O
3416,Keoka Lake,Waterford,1,1994-07-05T00:00:00Z,1050,6.3,N,2,10,1,B
3416,Keoka Lake,Waterford,1,1994-07-19T00:00:00Z,1030,6.8,N,2,0,0,O
3416,Keoka Lake,Waterford,1,1994-07-27T00:00:00Z,1440,6,N,2,NA,0,B
3416,Keoka Lake,Waterford,1,1994-08-08T00:00:00Z,1250,6.4,N,2,2,0,B
3416,Keoka Lake,Waterford,1,1994-08-16T00:00:00Z,1050,6.4,N,2,5,1,B
3416,Keoka Lake,Waterford,1,1994-08-16T00:00:00Z,1415,6.5,N,2,5,5,NA
3416,Keoka Lake,Waterford,1,1994-08-26T00:00:00Z,900,6.3,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1994-09-18T00:00:00Z,1325,5.7,N,2,4,0,B
3416,Keoka Lake,Waterford,1,1995-05-22T00:00:00Z,1445,6.3,N,2,5,8,NA
3416,Keoka Lake,Waterford,1,1995-05-30T00:00:00Z,1000,5.7,N,2,8,2,C
3416,Keoka Lake,Waterford,1,1995-06-22T00:00:00Z,1015,6.3,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1995-06-29T00:00:00Z,900,6.8,N,2,0,0,C
3416,Keoka Lake,Waterford,1,1995-07-11T00:00:00Z,1150,6.8,N,2,4,2,B
3416,Keoka Lake,Waterford,1,1995-07-25T00:00:00Z,1120,7.5,N,2,5,1,B
3416,Keoka Lake,Waterford,1,1995-08-07T00:00:00Z,1220,7.4,N,2,7,0,B
3416,Keoka Lake,Waterford,1,1995-08-08T00:00:00Z,1400,6.8,N,2,0,0,B
3416,Keoka Lake,Waterford,1,1995-08-19T00:00:00Z,945,6.9,N,2,4,3,B
3416,Keoka Lake,Waterford,1,1995-08-24T00:00:00Z,1045,7.6,N,2,25,8,B
3416,Keoka Lake,Waterford,1,1995-08-31T00:00:00Z,900,6.6,N,2,0,0,C
3416,Keoka Lake,Waterford,1,1995-09-05T00:00:00Z,945,6.5,N,2,1,6,B
3416,Keoka Lake,Waterford,1,1995-09-15T00:00:00Z,1145,5.4,N,2,8,1,C
3416,Keoka Lake,Waterford,1,1995-09-28T00:00:00Z,930,5.4,N,2,4,8,C
3416,Keoka Lake,Waterford,1,1996-04-27T00:00:00Z,1040,3.5,N,2,6,4,O
3416,Keoka Lake,Waterford,1,1996-05-12T00:00:00Z,1110,3.9,N,2,1,6,O
3416,Keoka Lake,Waterford,1,1996-05-27T00:00:00Z,1540,5.2,N,2,2,4,C
3416,Keoka Lake,Waterford,1,1996-06-07T00:00:00Z,1219,5.8,N,2,5,1,C
3416,Keoka Lake,Waterford,1,1996-06-08T00:00:00Z,910,5.1,N,2,2,2,C
3416,Keoka Lake,Waterford,1,1996-06-25T00:00:00Z,1058,7.1,N,2,4,7,B
3416,Keoka Lake,Waterford,1,1996-07-10T00:00:00Z,943,6.9,N,2,7,2,B
3416,Keoka Lake,Waterford,1,1996-07-23T00:00:00Z,1310,5.4,N,2,8,2,O
3416,Keoka Lake,Waterford,1,1996-08-05T00:00:00Z,918,6,N,2,3,5,B
3416,Keoka Lake,Waterford,1,1996-08-29T00:00:00Z,910,6.5,N,2,2,5,B
3416,Keoka Lake,Waterford,1,1997-05-26T00:00:00Z,926,6.7,N,5,5,1,B
3416,Keoka Lake,Waterford,1,1997-05-26T00:00:00Z,1342,4.6,N,2,12,7,C
3416,Keoka Lake,Waterford,1,1997-05-27T00:00:00Z,850,4.8,N,4,1,3,B
3416,Keoka Lake,Waterford,1,1997-06-08T00:00:00Z,1002,6.4,N,2,4,4,B
3416,Keoka Lake,Waterford,1,1997-06-09T00:00:00Z,1300,5.7,N,4,1,1,B
3416,Keoka Lake,Waterford,1,1997-06-22T00:00:00Z,1000,5.4,N,2,2,5,B
3416,Keoka Lake,Waterford,1,1997-06-24T00:00:00Z,1245,5.5,N,5,5,5,B
3416,Keoka Lake,Waterford,1,1997-06-24T00:00:00Z,1245,4.9,N,2,5,5,B
3416,Keoka Lake,Waterford,1,1997-07-06T00:00:00Z,945,5.7,N,2,1,5,B
3416,Keoka Lake,Waterford,1,1997-07-20T00:00:00Z,1010,5.9,N,2,7,7,B
3416,Keoka Lake,Waterford,1,1997-07-28T00:00:00Z,1427,6,N,5,8,4,O
3416,Keoka Lake,Waterford,1,1997-07-28T00:00:00Z,1437,5.8,N,2,8,4,O
3416,Keoka Lake,Waterford,1,1997-08-02T00:00:00Z,1140,5.8,N,2,7,7,C
3416,Keoka Lake,Waterford,1,1997-08-11T00:00:00Z,1130,5.4,N,5,2,6,B
3416,Keoka Lake,Waterford,1,1997-08-11T00:00:00Z,1130,5,N,2,2,6,B
3416,Keoka Lake,Waterford,1,1997-08-26T00:00:00Z,1434,6.5,N,5,3,6,B
3416,Keoka Lake,Waterford,1,1997-08-26T00:00:00Z,1434,6.3,N,2,3,6,B
3416,Keoka Lake,Waterford,1,1997-09-01T00:00:00Z,1145,5.2,N,5,2,1,C
3416,Keoka Lake,Waterford,1,1997-09-13T00:00:00Z,1230,5.9,N,2,2,8,B
3416,Keoka Lake,Waterford,1,1997-10-05T00:00:00Z,1430,6.1,N,2,5,6,B
3416,Keoka Lake,Waterford,1,1998-04-23T00:00:00Z,903,5.8,N,5,0,0,C
3416,Keoka Lake,Waterford,1,1998-05-22T00:00:00Z,951,6.7,N,5,11,7,O
3416,Keoka Lake,Waterford,1,1998-06-10T00:00:00Z,900,6.2,N,5,NA,NA,B
3416,Keoka Lake,Waterford,1,1998-06-22T00:00:00Z,900,4.6,N,5,1,6,O
3416,Keoka Lake,Waterford,1,1998-07-07T00:00:00Z,930,5.3,N,5,1,5,C
3416,Keoka Lake,Waterford,1,1998-07-21T00:00:00Z,1115,6,N,5,0,0,B
3416,Keoka Lake,Waterford,1,1998-08-03T00:00:00Z,915,5.4,N,5,0,0,O
3416,Keoka Lake,Waterford,1,1998-08-20T00:00:00Z,900,5.2,N,5,1,4,B
3416,Keoka Lake,Waterford,1,1998-08-28T00:00:00Z,1500,5.2,N,5,3,3,O
3416,Keoka Lake,Waterford,1,1998-09-03T00:00:00Z,1045,5,N,5,0,0,B
3416,Keoka Lake,Waterford,1,1998-09-18T00:00:00Z,1255,4.3,N,5,3,6,B
3416,Keoka Lake,Waterford,1,1998-09-26T00:00:00Z,900,3.9,N,5,NA,NA,B
3416,Keoka Lake,Waterford,1,1999-05-12T00:00:00Z,948,4.8,N,5,10,7,B
3416,Keoka Lake,Waterford,1,1999-05-17T00:00:00Z,1303,5.5,N,5,7,5,B
3416,Keoka Lake,Waterford,1,1999-05-20T00:00:00Z,1030,6.1,N,4,10,8,C
3416,Keoka Lake,Waterford,1,1999-06-01T00:00:00Z,902,5.4,N,5,1,7,B
3416,Keoka Lake,Waterford,1,1999-06-08T00:00:00Z,900,5.3,N,5,3,4,NA
3416,Keoka Lake,Waterford,1,1999-06-08T00:00:00Z,900,5.4,N,5,3,4,NA
3416,Keoka Lake,Waterford,1,1999-06-14T00:00:00Z,1006,6,N,4,11,3,O
3416,Keoka Lake,Waterford,1,1999-06-24T00:00:00Z,900,5.9,N,5,2,5,O
3416,Keoka Lake,Waterford,1,1999-06-24T00:00:00Z,900,5.9,N,5,2,5,O
3416,Keoka Lake,Waterford,1,1999-06-28T00:00:00Z,950,6,N,4,0,0,O
3416,Keoka Lake,Waterford,1,1999-07-01T00:00:00Z,1041,6.3,N,4,1,6,C
3416,Keoka Lake,Waterford,1,1999-07-12T00:00:00Z,910,6.8,N,4,0,0,B
3416,Keoka Lake,Waterford,1,1999-07-19T00:00:00Z,900,6.9,N,5,5,2,O
3416,Keoka Lake,Waterford,1,1999-07-19T00:00:00Z,900,6.8,N,5,5,2,O
3416,Keoka Lake,Waterford,1,1999-07-26T00:00:00Z,920,7.5,N,4,4,2,C
3416,Keoka Lake,Waterford,1,1999-07-27T00:00:00Z,1107,7.5,N,4,0,0,C
3416,Keoka Lake,Waterford,1,1999-08-10T00:00:00Z,915,7.6,N,4,5,5,B
3416,Keoka Lake,Waterford,1,1999-08-23T00:00:00Z,900,6.8,N,5,1,1,B
3416,Keoka Lake,Waterford,1,1999-08-23T00:00:00Z,900,6.7,N,5,1,1,B
3416,Keoka Lake,Waterford,1,1999-08-23T00:00:00Z,1126,7.22,N,4,6,6,B
3416,Keoka Lake,Waterford,1,1999-08-23T00:00:00Z,1139,7.25,N,4,2,8,B
3416,Keoka Lake,Waterford,1,1999-08-23T00:00:00Z,1139,7.22,N,4,2,8,B
3416,Keoka Lake,Waterford,1,1999-09-08T00:00:00Z,1308,NA,NA,NA,1,2,C
3416,Keoka Lake,Waterford,1,1999-09-13T00:00:00Z,900,7.1,N,5,1,5,B
3416,Keoka Lake,Waterford,1,1999-09-13T00:00:00Z,900,7.2,N,5,1,5,B
3416,Keoka Lake,Waterford,1,1999-09-14T00:00:00Z,1445,6.9,N,4,10,5,C
3416,Keoka Lake,Waterford,1,1999-10-01T00:00:00Z,1000,5.9,N,5,6,5,B
3416,Keoka Lake,Waterford,1,1999-10-01T00:00:00Z,1000,6,N,5,6,5,B
3416,Keoka Lake,Waterford,1,2000-05-01T00:00:00Z,1300,3.65,N,4,4,5,B
3416,Keoka Lake,Waterford,1,2000-05-15T00:00:00Z,1234,4.5,N,4,4,8,C
3416,Keoka Lake,Waterford,1,2000-06-06T00:00:00Z,0945,5.2,N,4,7,2,O
3416,Keoka Lake,Waterford,1,2000-06-06T00:00:00Z,0945,5.2,N,4,7,2,O
3416,Keoka Lake,Waterford,1,2000-06-13T00:00:00Z,1000,5.35,N,5,0,0,C
3416,Keoka Lake,Waterford,1,2000-06-13T00:00:00Z,1000,5.4,N,5,0,0,C
3416,Keoka Lake,Waterford,1,2000-06-16T00:00:00Z,1215,6.1,N,4,1,3,B
3416,Keoka Lake,Waterford,1,2000-06-21T00:00:00Z,0900,5.5,N,5,0,0,NA
3416,Keoka Lake,Waterford,1,2000-06-28T00:00:00Z,0900,5.5,N,5,3,2,NA
3416,Keoka Lake,Waterford,1,2000-06-28T00:00:00Z,0900,5.45,N,5,3,2,NA
3416,Keoka Lake,Waterford,1,2000-07-03T00:00:00Z,1145,5.6,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2000-07-17T00:00:00Z,0900,4.7,N,5,9,1,NA
3416,Keoka Lake,Waterford,1,2000-07-17T00:00:00Z,0900,4.7,N,5,9,1,NA
3416,Keoka Lake,Waterford,1,2000-07-17T00:00:00Z,1450,4.9,N,4,1,6,C
3416,Keoka Lake,Waterford,1,2000-07-25T00:00:00Z,0900,5.05,N,5,1,1,NA
3416,Keoka Lake,Waterford,1,2000-07-25T00:00:00Z,0900,5,N,5,1,1,NA
3416,Keoka Lake,Waterford,1,2000-08-04T00:00:00Z,0910,6,N,4,8,2,B
3416,Keoka Lake,Waterford,1,2000-08-16T00:00:00Z,1350,5.4,N,4,3,8,C
3416,Keoka Lake,Waterford,1,2000-08-26T00:00:00Z,0900,5.4,N,5,9,NA,NA
3416,Keoka Lake,Waterford,1,2000-09-07T00:00:00Z,1043,6.2,N,4,0,0,C
3416,Keoka Lake,Waterford,1,2000-09-10T00:00:00Z,0900,5.6,N,5,0,0,NA
3416,Keoka Lake,Waterford,1,2000-09-10T00:00:00Z,0900,5.55,N,5,0,0,NA
3416,Keoka Lake,Waterford,1,2001-05-07T00:00:00Z,950,5.1,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2001-05-15T00:00:00Z,1100,4.7,N,4,9,2,O
3416,Keoka Lake,Waterford,1,2001-06-04T00:00:00Z,1242,6.6,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2001-06-18T00:00:00Z,915,6.6,N,5,6,2,B
3416,Keoka Lake,Waterford,1,2001-06-25T00:00:00Z,900,5.8,N,5,0,0,B
3416,Keoka Lake,Waterford,1,2001-06-25T00:00:00Z,900,5.7,N,5,0,0,B
3416,Keoka Lake,Waterford,1,2001-07-03T00:00:00Z,1410,6.3,N,4,5,2,O
3416,Keoka Lake,Waterford,1,2001-07-09T00:00:00Z,900,5.6,N,5,3,4,C
3416,Keoka Lake,Waterford,1,2001-07-09T00:00:00Z,900,5.6,N,5,3,4,C
3416,Keoka Lake,Waterford,1,2001-07-19T00:00:00Z,1139,6.5,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2001-07-26T00:00:00Z,1100,6.2,N,5,1,6,O
3416,Keoka Lake,Waterford,1,2001-07-26T00:00:00Z,1100,6.2,N,5,1,6,O
3416,Keoka Lake,Waterford,1,2001-08-02T00:00:00Z,900,6.4,N,5,0,1,B
3416,Keoka Lake,Waterford,1,2001-08-02T00:00:00Z,900,6.4,N,5,9,1,B
3416,Keoka Lake,Waterford,1,2001-08-02T00:00:00Z,1015,7.3,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2001-08-11T00:00:00Z,900,6.9,N,5,8,5,C
3416,Keoka Lake,Waterford,1,2001-08-11T00:00:00Z,900,6.9,N,5,8,5,C
3416,Keoka Lake,Waterford,1,2001-08-15T00:00:00Z,901,7.3,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2001-08-30T00:00:00Z,900,6.9,N,5,4,4,B
3416,Keoka Lake,Waterford,1,2001-08-30T00:00:00Z,900,7,N,5,4,4,B
3416,Keoka Lake,Waterford,1,2001-09-13T00:00:00Z,1322,7.3,N,4,2,2,C
3416,Keoka Lake,Waterford,1,2001-09-16T00:00:00Z,900,7.2,N,5,1,1,B
3416,Keoka Lake,Waterford,1,2001-09-16T00:00:00Z,900,7.2,N,5,0,1,B
3416,Keoka Lake,Waterford,1,2001-10-01T00:00:00Z,1421,7.8,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2002-04-24T00:00:00Z,1124,5.5,N,4,2,5,NA
3416,Keoka Lake,Waterford,1,2002-05-06T00:00:00Z,1138,6.1,N,4,8,6,B
3416,Keoka Lake,Waterford,1,2002-05-20T00:00:00Z,0920,6.8,N,4,5,2,B
3416,Keoka Lake,Waterford,1,2002-06-07T00:00:00Z,0900,4.9,N,5,7,8,O
3416,Keoka Lake,Waterford,1,2002-06-14T00:00:00Z,0900,5.6,N,5,0,0,B
3416,Keoka Lake,Waterford,1,2002-06-14T00:00:00Z,0900,5.7,N,5,0,0,B
3416,Keoka Lake,Waterford,1,2002-06-14T00:00:00Z,1350,5,N,4,2,2,C
3416,Keoka Lake,Waterford,1,2002-06-26T00:00:00Z,0900,5.4,N,5,0,0,O
3416,Keoka Lake,Waterford,1,2002-06-26T00:00:00Z,0900,5.3,N,5,0,0,O
3416,Keoka Lake,Waterford,1,2002-06-27T00:00:00Z,1000,5.3,N,4,5,5,C
3416,Keoka Lake,Waterford,1,2002-06-27T00:00:00Z,1000,5.5,N,4,5,5,C
3416,Keoka Lake,Waterford,1,2002-07-08T00:00:00Z,1042,5.6,N,4,3,5,B
3416,Keoka Lake,Waterford,1,2002-07-12T00:00:00Z,0900,5.8,N,5,5,8,B
3416,Keoka Lake,Waterford,1,2002-07-12T00:00:00Z,0900,5.9,N,5,5,8,B
3416,Keoka Lake,Waterford,1,2002-07-19T00:00:00Z,1308,5.5,N,4,2,8,O
3416,Keoka Lake,Waterford,1,2002-07-29T00:00:00Z,0908,5.9,N,4,0,0,C
3416,Keoka Lake,Waterford,1,2002-07-30T00:00:00Z,0930,6.2,N,5,0,0,O
3416,Keoka Lake,Waterford,1,2002-08-11T00:00:00Z,0900,6.55,N,5,0,0,B
3416,Keoka Lake,Waterford,1,2002-08-15T00:00:00Z,1020,6.7,N,4,2,6,B
3416,Keoka Lake,Waterford,1,2002-09-06T00:00:00Z,0900,6.35,N,5,0,1,B
3416,Keoka Lake,Waterford,1,2002-09-10T00:00:00Z,0910,7,N,4,0,1,B
3416,Keoka Lake,Waterford,1,2002-10-02T00:00:00Z,1050,7.7,N,5,0,0,C
3416,Keoka Lake,Waterford,1,2002-10-02T00:00:00Z,1050,7.7,N,5,0,0,C
3416,Keoka Lake,Waterford,1,2003-04-29T00:00:00Z,0950,5.9,N,4,2,2,B
3416,Keoka Lake,Waterford,1,2003-05-20T00:00:00Z,1345,6.2,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2003-06-10T00:00:00Z,0957,7.9,N,4,5,8,B
3416,Keoka Lake,Waterford,1,2003-06-20T00:00:00Z,1447,7.6,N,4,2,3,B
3416,Keoka Lake,Waterford,1,2003-07-01T00:00:00Z,0900,6.4,N,5,1,1,B
3416,Keoka Lake,Waterford,1,2003-07-03T00:00:00Z,1021,6.9,N,4,1,2,B
3416,Keoka Lake,Waterford,1,2003-07-18T00:00:00Z,0900,6.5,N,5,3,1,C
3416,Keoka Lake,Waterford,1,2003-07-18T00:00:00Z,0935,6.8,N,4,3,5,C
3416,Keoka Lake,Waterford,1,2003-08-05T00:00:00Z,0900,6.45,N,5,0,0,O
3416,Keoka Lake,Waterford,1,2003-08-07T00:00:00Z,1050,6.6,N,4,2,4,O
3416,Keoka Lake,Waterford,1,2003-08-19T00:00:00Z,0900,6.3,N,5,0,1,B
3416,Keoka Lake,Waterford,1,2003-08-28T00:00:00Z,0910,6.7,N,4,5,2,C
3416,Keoka Lake,Waterford,1,2003-09-09T00:00:00Z,0800,6.6,N,5,5,2,B
3416,Keoka Lake,Waterford,1,2003-09-12T00:00:00Z,1137,7.6,N,4,5,5,B
3416,Keoka Lake,Waterford,1,2003-09-25T00:00:00Z,0935,6.8,N,4,1,5,B
3416,Keoka Lake,Waterford,1,2004-05-05T00:00:00Z,1115,3.9,N,4,4,5,C
3416,Keoka Lake,Waterford,1,2004-05-05T00:00:00Z,1115,3.9,N,4,4,5,C
3416,Keoka Lake,Waterford,1,2004-05-17T00:00:00Z,1155,5.8,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2004-06-03T00:00:00Z,1032,5,N,4,1,5,B
3416,Keoka Lake,Waterford,1,2004-06-09T00:00:00Z,0900,5.1,N,5,5,1,O
3416,Keoka Lake,Waterford,1,2004-06-16T00:00:00Z,1327,5.3,N,4,2,1,B
3416,Keoka Lake,Waterford,1,2004-06-29T00:00:00Z,0900,5.6,N,5,5,1,O
3416,Keoka Lake,Waterford,1,2004-07-06T00:00:00Z,0915,6.1,N,4,3,1,B
3416,Keoka Lake,Waterford,1,2004-07-13T00:00:00Z,0900,6.4,N,5,0,0,O
3416,Keoka Lake,Waterford,1,2004-07-26T00:00:00Z,0913,6.5,N,4,0,0,C
3416,Keoka Lake,Waterford,1,2004-08-09T00:00:00Z,1100,5.35,N,4,10,7,B
3416,Keoka Lake,Waterford,1,2004-08-27T00:00:00Z,1053,6.3,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2004-09-03T00:00:00Z,1153,6.6,N,4,5,5,B
3416,Keoka Lake,Waterford,1,2004-09-03T00:00:00Z,1153,6.4,N,4,5,5,B
3416,Keoka Lake,Waterford,1,2004-09-17T00:00:00Z,1030,6.3,N,4,1,5,B
3416,Keoka Lake,Waterford,1,2004-09-20T00:00:00Z,0900,5.55,N,5,5,8,B
3416,Keoka Lake,Waterford,1,2004-09-20T00:00:00Z,0900,5.6,N,5,5,8,B
3416,Keoka Lake,Waterford,1,2005-05-19T00:00:00Z,1000,5.7,N,4,5,2,B
3416,Keoka Lake,Waterford,1,2005-05-21T00:00:00Z,0900,5.8,N,4,0,0,B
3416,Keoka Lake,Waterford,1,2005-05-21T00:00:00Z,0900,5.9,N,5,0,0,B
3416,Keoka Lake,Waterford,1,2005-05-31T00:00:00Z,1344,5.1,N,4,6,4,O
